scrutin_id,legislature,numero,date_scrutin,titre,objet,code_type_vote,libelle_type_vote,sort_code,sort_libelle,mode_publication,nombre_votants,suffrages_exprimes,pour,contre,abstentions,non_votants,demandeur,organe_ref,session_ref,seance_ref
VTANR5L15V51,15,51,2017-07-18,l'amendement n°7 de M. Coquerel après l'article 6 du projet de loi de règlement du budget et d'approbation des comptes de l'année 2016 (première lecture).,l'amendement n°7 de M. Coquerel après l'article 6 du projet de loi de règlement du budget et d'approbation des comptes de l'année 2016 (première lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,145,140,50,90,5,2,"Président du groupe ""Les Républicains""",PO717460,SCR5A2017E1,RUANR5L15S2017IDS20619
VTANR5L15V52,15,52,2017-07-19,l'amendement n° 1 de M. Door et l'amendement identique suivant après l'article 2 du projet de loi ratifiant l'ordonnance n° 2017-48 du 19 janvier 2017 relative à la profession de physicien médical et l'ordonnance n° 2017-50 du 19 janvier 2017 relative à la reconnaissance des qualifications professionnelles dans le domaine de la santé (première lecture).,l'amendement n° 1 de M. Door et l'amendement identique suivant après l'article 2 du projet de loi ratifiant l'ordonnance n° 2017-48 du 19 janvier 2017 relative à la profession de physicien médical et l'ordonnance n° 2017-50 du 19 janvier 2017 relative à la reconnaissance des qualifications professionnelles dans le domaine de la santé (première lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,112,110,31,79,2,2,"Président du groupe ""Les Constructifs : républicains, UDI, indépendants""",PO717460,SCR5A2017E1,RUANR5L15S2017IDS20620
VTANR5L15V53,15,53,2017-07-24,"la motion de rejet préalable, déposée par M. Jean-Luc Mélenchon, du projet de loi pour la confiance dans la vie publique (première lecture).","la motion de rejet préalable, déposée par M. Jean-Luc Mélenchon, du projet de loi pour la confiance dans la vie publique (première lecture).",SPS,scrutin public solennel,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,238,228,23,205,10,1,"Président du groupe ""La France insoumise""",PO717460,SCR5A2017E1,RUANR5L15S2017IDS20625
VTANR5L15V54,15,54,2017-07-24,"la motion de rejet préalable, déposée par M. Jean-Luc Mélenchon, du projet de loi organique pour la confiance dans la vie publique (première lecture).","la motion de rejet préalable, déposée par M. Jean-Luc Mélenchon, du projet de loi organique pour la confiance dans la vie publique (première lecture).",SPS,scrutin public solennel,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,233,226,25,201,7,2,"Président du groupe ""La France insoumise""",PO717460,SCR5A2017E1,RUANR5L15S2017IDS20625
VTANR5L15V55,15,55,2017-07-24,"la motion de renvoi en commission, déposée par M. Olivier Faure, du projet de loi pour la confiance dans la vie publique (première lecture).","la motion de renvoi en commission, déposée par M. Olivier Faure, du projet de loi pour la confiance dans la vie publique (première lecture).",SPS,scrutin public solennel,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,227,227,71,156,0,2,"Président du groupe ""Nouvelle Gauche""",PO717460,SCR5A2017E1,RUANR5L15S2017IDS20625
VTANR5L15V56,15,56,2017-07-24,"la motion de renvoi en commission, déposée par M. André Chassaigne, du projet de loi organique pour la confiance dans la vie publique (première lecture).","la motion de renvoi en commission, déposée par M. André Chassaigne, du projet de loi organique pour la confiance dans la vie publique (première lecture).",SPS,scrutin public solennel,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,203,199,65,134,4,2,"Président du groupe ""de la Gauche démocrate et républicaine""",PO717460,SCR5A2017E1,RUANR5L15S2017IDS20625
VTANR5L15V57,15,57,2017-07-25,l'amendement n° 156 de Mme Obono à l'article premier ter du projet de loi pour la confiance dans la vie publique (première lecture).,l'amendement n° 156 de Mme Obono à l'article premier ter du projet de loi pour la confiance dans la vie publique (première lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,295,284,48,236,11,1,"Président du groupe ""La France insoumise""",PO717460,SCR5A2017E1,RUANR5L15S2017IDS20627
VTANR5L15V58,15,58,2017-07-25,l'amendement n° 307 de M. Roussel à l'article premier ter du projet de loi pour la confiance dans la vie publique (première lecture).,l'amendement n° 307 de M. Roussel à l'article premier ter du projet de loi pour la confiance dans la vie publique (première lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,284,278,72,206,6,1,"Président du groupe ""de la Gauche démocrate et républicaine""",PO717460,SCR5A2017E1,RUANR5L15S2017IDS20627
VTANR5L15V59,15,59,2017-07-25,l'amendement n° 21 de M. Breton et les amendements identiques suivants à l'article premier ter du projet de loi pour la confiance dans la vie publique (première lecture).,l'amendement n° 21 de M. Breton et les amendements identiques suivants à l'article premier ter du projet de loi pour la confiance dans la vie publique (première lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,301,286,133,153,15,1,"Président du groupe ""Les Constructifs : républicains, UDI, indépendants""Président du groupe ""La France insoumise""",PO717460,SCR5A2017E1,RUANR5L15S2017IDS20627
VTANR5L15V60,15,60,2017-07-25,l'amendement n° 314 de M. Roussel après l'article deux du projet de loi pour la confiance dans la vie publique (première lecture).,l'amendement n° 314 de M. Roussel après l'article deux du projet de loi pour la confiance dans la vie publique (première lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,210,205,58,147,5,2,"Président du groupe ""La France insoumise""",PO717460,SCR5A2017E1,RUANR5L15S2017IDS20628
VTANR5L15V61,15,61,2017-07-25,l'amendement n° 315 de M. Roussel après l'article deux du projet de loi pour la confiance dans la vie publique (première lecture).,l'amendement n° 315 de M. Roussel après l'article deux du projet de loi pour la confiance dans la vie publique (première lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,243,238,68,170,5,2,"Président du groupe de la ""Gauche démocrate et républicaine""",PO717460,SCR5A2017E1,RUANR5L15S2017IDS20628
VTANR5L15V62,15,62,2017-07-25,l'amendement n° 316 de M. Roussel après l'article deux du projet de loi pour la confiance dans la vie publique (première lecture).,l'amendement n° 316 de M. Roussel après l'article deux du projet de loi pour la confiance dans la vie publique (première lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,268,262,76,186,6,2,"Président du groupe de la ""Gauche démocrate et républicaine""",PO717460,SCR5A2017E1,RUANR5L15S2017IDS20628
VTANR5L15V63,15,63,2017-07-25,l'amendement n° 174 de Mme Obono après l'article deux du projet de loi pour la confiance dans la vie publique (première lecture).,l'amendement n° 174 de Mme Obono après l'article deux du projet de loi pour la confiance dans la vie publique (première lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,283,277,20,257,6,2,"Président du groupe ""La France insoumise""",PO717460,SCR5A2017E1,RUANR5L15S2017IDS20628
VTANR5L15V64,15,64,2017-07-25,l'amendement n° 531 de Mme Rabault après l'article deux du projet de loi pour la confiance dans la vie publique (première lecture).,l'amendement n° 531 de Mme Rabault après l'article deux du projet de loi pour la confiance dans la vie publique (première lecture).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,294,287,273,14,7,2,"Président du groupe ""Nouvelle Gauche""",PO717460,SCR5A2017E1,RUANR5L15S2017IDS20628
VTANR5L15V65,15,65,2017-07-25,l'amendement n° 159 de Mme Obono à l'article 2 bis A du projet de loi pour la confiance dans la vie publique (première lecture).,l'amendement n° 159 de Mme Obono à l'article 2 bis A du projet de loi pour la confiance dans la vie publique (première lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,279,262,80,182,17,2,"Président du groupe ""La France insoumise""",PO717460,SCR5A2017E1,RUANR5L15S2017IDS20628
VTANR5L15V66,15,66,2017-07-25,l'amendement n° 80 de M. Marleix et les amendements identiques suivants à l'article 2 bis A du projet de loi pour la confiance dans la vie publique (première lecture).,l'amendement n° 80 de M. Marleix et les amendements identiques suivants à l'article 2 bis A du projet de loi pour la confiance dans la vie publique (première lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,277,271,88,183,6,2,"Président du groupe de la ""Gauche démocrate et républicaine""",PO717460,SCR5A2017E1,RUANR5L15S2017IDS20628
VTANR5L15V67,15,67,2017-07-25,l'amendement n° 81 de M. Marleix et les amendements identiques suivants à l'article 2 bis du projet de loi pour la confiance dans la vie publique (première lecture).,l'amendement n° 81 de M. Marleix et les amendements identiques suivants à l'article 2 bis du projet de loi pour la confiance dans la vie publique (première lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,263,258,86,172,5,2,"Président du groupe ""La France insoumise""",PO717460,SCR5A2017E1,RUANR5L15S2017IDS20628
VTANR5L15V68,15,68,2017-07-25,l'amendement n° 140 de Mme Batho et les amendements identiques suivants avant l'article 2 ter B du projet de loi pour la confiance dans la vie publique (première lecture).,l'amendement n° 140 de Mme Batho et les amendements identiques suivants avant l'article 2 ter B du projet de loi pour la confiance dans la vie publique (première lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,214,211,59,152,3,2,"Président du groupe ""Nouvelle Gauche""",PO717460,SCR5A2017E1,RUANR5L15S2017IDS20628
VTANR5L15V69,15,69,2017-07-25,l'amendement n° 70 de M. Marleix et les amendements identiques suivants à l'article 2 ter B du projet de loi pour la confiance dans la vie publique (première lecture).,l'amendement n° 70 de M. Marleix et les amendements identiques suivants à l'article 2 ter B du projet de loi pour la confiance dans la vie publique (première lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,200,194,63,131,6,2,"Président du groupe ""Nouvelle Gauche""",PO717460,SCR5A2017E1,RUANR5L15S2017IDS20628
VTANR5L15V70,15,70,2017-07-26,l'amendement n° 166 de M. Bernalicis et l'amendement identique suivant à l'article 2 ter C du projet de loi pour la confiance dans la vie publique (première lecture).,l'amendement n° 166 de M. Bernalicis et l'amendement identique suivant à l'article 2 ter C du projet de loi pour la confiance dans la vie publique (première lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,198,194,23,171,4,2,"Président du groupe ""La France insoumise""",PO717460,SCR5A2017E1,RUANR5L15S2017IDS20629
VTANR5L15V71,15,71,2017-07-26,l'amendement n° 169 de M. Bernalicis et l'amendement identique suivant à l'article 2 ter D du projet de loi pour la confiance dans la vie publique (première lecture).,l'amendement n° 169 de M. Bernalicis et l'amendement identique suivant à l'article 2 ter D du projet de loi pour la confiance dans la vie publique (première lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,170,169,18,151,1,2,"Président du groupe ""La France insoumise""",PO717460,SCR5A2017E1,RUANR5L15S2017IDS20629
VTANR5L15V72,15,72,2017-07-26,l'amendement n° 241 de M. Gosselin et l'amendement identique suivant à l'article 2 ter D du projet de loi pour la confiance dans la vie publique (première lecture).,l'amendement n° 241 de M. Gosselin et l'amendement identique suivant à l'article 2 ter D du projet de loi pour la confiance dans la vie publique (première lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,178,176,46,130,2,2,"President du groupe ""Les Républicains""",PO717460,SCR5A2017E1,RUANR5L15S2017IDS20629
VTANR5L15V73,15,73,2017-07-26,l'amendement n° 380 de Mme Untermaier et les amendements identiques suivants à l'article 2 quater du projet de loi pour la confiance dans la vie publique (première lecture).,l'amendement n° 380 de Mme Untermaier et les amendements identiques suivants à l'article 2 quater du projet de loi pour la confiance dans la vie publique (première lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,163,156,37,119,7,1,"Président du groupe ""Nouvelle Gauche""",PO717460,SCR5A2017E1,RUANR5L15S2017IDS20630
VTANR5L15V74,15,74,2017-07-26,l'amendement n° 601 de M. Furst après l'article 2 quater du projet de loi pour la confiance dans la vie publique (première lecture).,l'amendement n° 601 de M. Furst après l'article 2 quater du projet de loi pour la confiance dans la vie publique (première lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,209,196,52,144,13,1,"Président du groupe ""Les Républicains""",PO717460,SCR5A2017E1,RUANR5L15S2017IDS20630
VTANR5L15V75,15,75,2017-07-26,l'amendement n° 627 de M. Abad avant l'article 3 du projet de loi pour la confiance dans la vie publique (première lecture).,l'amendement n° 627 de M. Abad avant l'article 3 du projet de loi pour la confiance dans la vie publique (première lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,222,205,64,141,17,1,"Président du groupe ""La France insoumise""",PO717460,SCR5A2017E1,RUANR5L15S2017IDS20630
