acteur_id,dim1,dim2,nom,prenom,groupe_organe_ref,groupe_code,groupe_libelle,groupe_libelle_court,civilite,trigramme,circonscription_numero,departement,profession,uri_hatvp,groupe_couleur,position_politique,full_name,dim1_raw,dim2_raw,group_members,group_dim1_mean,group_dim2_mean,distance_to_group_center,distance_to_group_label,close_to_group,far_from_group,rank_left_to_right,percentile_left_to_right,ideal_rank_left_to_right,total_public_votes,yes_votes,no_votes,abstentions,non_voting,abstention_rate,non_voting_rate,yes_no_share,yes_no_votes_with_group_majority,votes_with_group,votes_against_group,group_loyalty_rate,groupe_couleur_dep,position_politique_dep,departement_dep,date_naissance,rank_abstention_in_group,rank_most_loyal_in_group,dim1_sen_space,dim2_sen_space
PA609245,0.5764712224306298,0.299059413878127,Lacroute,Valérie,PO656006,UMP,Union pour un Mouvement Populaire,UMP,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2,Seine-et-Marne,Profession libérale,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Valérie Lacroute,0.5764712224306298,0.3157544434060436,199,0.4616419344258717,0.2097077253158779,0.1454973870301621,intermédiaire,False,False,156.0,0.7839195979899497,576.0,71,38,28,5,0,0.0704225352112676,0.0,0.9295774647887324,66,65,1,0.9848484848484848,,Opposition,Seine-et-Marne,1965-10-29,149.0,76.0,0.5892545543854597,0.07621352821329092
PA609292,-0.4253793192092798,-0.604038469210963,Rihan Cypel,Eduardo,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",8,Seine-et-Marne,Cadre,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Eduardo Rihan Cypel,-0.4253793192092798,-0.6377589929982002,316,-0.3421714223457844,-0.2915641736600459,0.3233631696413307,éloigné,False,True,79.0,0.25,93.0,26,12,14,0,0,0.0,0.0,1.0,26,26,0,1.0,,Majoritaire,Seine-et-Marne,1975-11-13,109.5,94.0,-0.9717319567879383,-0.1505975332009743
PA609314,-0.3051398406847661,-0.5696498104077684,Bréhier,Emeric,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",10,Seine-et-Marne,Fonctionnaire de catégorie A,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Emeric Bréhier,-0.3051398406847661,-0.6014505829766782,316,-0.3421714223457844,-0.2915641736600459,0.2805404773035487,éloigné,False,True,173.0,0.5474683544303798,204.0,32,16,16,0,0,0.0,0.0,1.0,32,32,0,1.0,,Majoritaire,Seine-et-Marne,1971-12-26,109.5,94.0,-0.8358982573510589,-0.19608403403289942
PA609332,-0.5893982090267244,-0.3755614766685711,Faure,Olivier,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,M.,OFU,11,Seine-et-Marne,Cadre supérieur (secteur privé),https://www.hatvp.fr/pages_nominatives/faure-olivier,,Majoritaire,Olivier Faure,-0.5893982090267244,-0.3965272435080825,316,-0.3421714223457844,-0.2915641736600459,0.2611065509811827,éloigné,False,True,19.0,0.060126582278481,24.0,20,15,4,1,0,0.05,0.0,0.95,19,17,2,0.8947368421052632,,Majoritaire,Seine-et-Marne,1968-08-18,266.5,292.5,-0.9653216323744478,0.18203279858872856
PA609345,0.4705177654654598,0.0774495607354433,de Mazières,François,PO656006,UMP,Union pour un Mouvement Populaire,UMP,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Yvelines,Grand corps de l'État,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,François de Mazières,0.4705177654654598,0.0817731922394138,199,0.4616419344258717,0.2097077253158779,0.132555658026463,intermédiaire,False,False,121.0,0.6080402010050251,540.0,40,13,22,5,0,0.125,0.0,0.875,35,35,0,1.0,,Opposition,Yvelines,1960-05-22,192.5,36.5,0.33638760147340513,-0.07167375595845774
PA609365,0.227147188927641,0.1758533626580725,Guaino,Henri,PO656006,UMP,Union pour un Mouvement Populaire,UMP,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3,Yvelines,Grands corps de l'État,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Henri Guaino,0.227147188927641,0.1856703988251947,199,0.4616419344258717,0.2097077253158779,0.2369259452597925,intermédiaire,False,False,7.0,0.0351758793969849,416.0,44,22,22,0,0,0.0,0.0,1.0,44,40,4,0.9090909090909092,,Opposition,Yvelines,1957-03-11,4.0,184.0,0.17840687860964755,0.18547012976446728
PA609435,-0.3413307970928751,-0.3889291585423784,Descamps-Crosnier,Françoise,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",8,Yvelines,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}","{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Françoise Descamps-Crosnier,-0.3413307970928751,-0.4106411779098037,316,-0.3421714223457844,-0.2915641736600459,0.0973686136902065,proche,True,False,128.0,0.4050632911392405,152.0,34,16,18,0,0,0.0,0.0,1.0,34,31,3,0.9117647058823528,,Majoritaire,Yvelines,1955-10-13,109.5,280.0,-0.7437749309854269,0.005344782336938497
PA609442,0.3285911172499072,0.30066245678786,Tétart,Jean-Marie,PO656006,UMP,Union pour un Mouvement Populaire,UMP,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",9,Yvelines,Grands corps de l'État,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Jean-Marie Tétart,0.3285911172499072,0.3174469763885533,199,0.4616419344258717,0.2097077253158779,0.1611684929765502,intermédiaire,False,False,35.0,0.1758793969849246,450.0,43,15,27,1,0,0.0232558139534883,0.0,0.9767441860465116,42,37,5,0.8809523809523809,,Opposition,Yvelines,1949-09-01,25.5,192.0,0.3596925955977068,0.24121866292799637
PA609465,-0.2663514434771837,-0.2522976091747881,Mallé,Jean-Philippe,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",11,Yvelines,Attaché territorial,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Jean-Philippe Mallé,-0.2663514434771837,-0.2663821550527265,316,-0.3421714223457844,-0.2915641736600459,0.0853846138488074,proche,True,False,222.0,0.7025316455696202,255.0,91,75,9,7,0,0.0769230769230769,0.0,0.9230769230769232,84,83,1,0.988095238095238,,Majoritaire,Yvelines,1963-10-31,286.0,195.0,-0.5788874029363966,0.09015789422423165
PA609513,-0.3227896304322106,-0.2495447299311941,Boistard,Pascale,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Somme,Cadre du secteur privé,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Pascale Boistard,-0.3227896304322106,-0.2634755959778823,316,-0.3421714223457844,-0.2915641736600459,0.0462740479001266,proche,True,False,151.0,0.4778481012658228,177.0,142,90,40,6,6,0.0422535211267605,0.0422535211267605,0.9154929577464788,130,128,2,0.9846153846153848,,Majoritaire,Somme,1971-01-04,258.0,197.5,-0.629492598939128,0.1300730583136891
PA609520,-0.3196280355655683,0.0525970960177301,Pompili,Barbara,PO656014,ECOLO,Écologiste,Écolo,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2,Somme,Assistante parlementaire,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Minoritaire,Barbara Pompili,-0.3196280355655683,0.0555333355418821,18,-0.4806495988477263,0.2028321337218721,0.2202237734573517,intermédiaire,False,False,16.0,0.8888888888888888,180.0,198,120,37,33,8,0.1666666666666666,0.0404040404040404,0.7929292929292929,156,147,9,0.9423076923076924,,Minoritaire,Somme,1975-06-13,10.0,14.0,-0.41622433981631746,0.42485911753774364
PA609535,-0.1550651639843435,-0.3751028188816735,Buisine,Jean-Claude,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3,Somme,Retraité de la fonction publique,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Jean-Claude Buisine,-0.1550651639843435,-0.3960429810923382,316,-0.3421714223457844,-0.2915641736600459,0.2049084116464798,intermédiaire,False,False,308.0,0.9746835443037974,349.0,30,15,15,0,0,0.0,0.0,1.0,30,27,3,0.9,,Majoritaire,Somme,1947-06-14,109.5,289.0,-0.5608109026027812,-0.10387706326142976
PA609578,-0.4779650481185388,-0.0367534118821704,Gourjade,Linda,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3,Tarn,Fonctionnaire de catégorie A,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Linda Gourjade,-0.4779650481185388,-0.0388051757396178,316,-0.3421714223457844,-0.2915641736600459,0.2887359228054798,éloigné,False,True,46.0,0.1455696202531645,57.0,23,8,13,2,0,0.0869565217391304,0.0,0.9130434782608696,21,20,1,0.9523809523809524,,Majoritaire,Tarn,1962-07-13,291.0,243.5,-0.625771581741783,0.4414607767405755
PA609590,-0.267663638458309,-0.2281340902518805,Rabault,Valérie,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Tarn-et-Garonne,Ingénieure,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Valérie Rabault,-0.267663638458309,-0.2408697046359563,316,-0.3421714223457844,-0.2915641736600459,0.097850832091452,proche,True,False,219.0,0.6930379746835443,252.0,29,16,12,1,0,0.0344827586206896,0.0,0.9655172413793104,28,26,2,0.9285714285714286,,Majoritaire,Tarn-et-Garonne,1973-04-25,248.5,266.5,-0.5632878979158843,0.11476499076024736
PA609691,-0.626550118919491,-0.3536920499153871,Fournier-Armand,Michèle,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Vaucluse,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}","{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Michèle Fournier-Armand,-0.626550118919491,-0.3734369532459778,316,-0.3421714223457844,-0.2915641736600459,0.2910860973543038,éloigné,False,True,12.0,0.0379746835443038,15.0,22,18,2,2,0,0.0909090909090909,0.0,0.9090909090909092,20,19,1,0.95,,Majoritaire,Vaucluse,1946-07-28,294.0,246.5,-0.9846716149802746,0.22801534190832914
PA609709,0.1170028022845693,0.4250075378632745,Maréchal-Le Pen,Marion,PO645633,NI,Non inscrit,NI,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3,Vaucluse,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}","{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,,Marion Maréchal-Le Pen,0.1170028022845693,0.4487336373102093,8,0.0715587072873585,0.3020217317389552,0.1311132116842699,intermédiaire,False,False,4.0,0.5,387.0,246,111,103,32,0,0.1300813008130081,0.0,0.8699186991869918,206,191,15,0.9271844660194176,,,Vaucluse,1989-12-10,6.0,1.0,0.24934669342588273,0.5028968534087944
PA609726,0.2829267822704843,0.2577807089564122,Aubert,Julien,PO656006,UMP,Union pour un Mouvement Populaire,UMP,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",5,Vaucluse,Magistrat à la Cour des Comptes,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Julien Aubert,0.2829267822704843,0.272171349571753,199,0.4616419344258717,0.2097077253158779,0.1850678723226329,intermédiaire,False,False,15.0,0.0753768844221105,429.0,65,32,30,3,0,0.0461538461538461,0.0,0.953846153846154,62,60,2,0.967741935483871,,Opposition,Vaucluse,1978-06-11,82.0,130.5,0.28734653288305184,0.22919204252779657
PA609740,0.3479778475561059,0.2563988593017478,Leboeuf,Alain,PO656006,UMP,Union pour un Mouvement Populaire,UMP,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Vendée,Cadre supérieur du secteur privé,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Alain Leboeuf,0.3479778475561059,0.2707123579856957,199,0.4616419344258717,0.2097077253158779,0.122880375312025,intermédiaire,False,False,48.0,0.2412060301507537,464.0,75,36,35,4,0,0.0533333333333333,0.0,0.9466666666666668,71,67,4,0.943661971830986,,Opposition,Vendée,1964-02-02,98.0,167.0,0.34692129268814237,0.18494542377133089
