acteur_id,dim1,dim2
PA795794,-0.4176726454958886,-0.0817023505389693
PA795808,-0.4503450887786948,-0.1414871712768673
PA795820,-0.5977880934166109,0.0119259337727122
PA795828,-0.3331874448350788,-0.1197211674244875
PA795836,0.1433046892158827,0.7676744719647661
PA795844,-0.888639348627843,-0.1193950148354702
PA795864,0.5429186573310583,-0.3826455882124007
PA795868,-0.5381973867532103,-0.0822531816139471
PA795876,-0.4756547360758247,-0.0378797717953859
PA795884,0.552377175381281,-0.3857246343644985
PA795900,0.1474427705090205,0.855815136149984
PA795908,0.3891382156331671,-0.2476424982732005
PA795912,0.0443150358784664,0.6705593334182801
PA795920,0.5095410421494451,-0.3542436018332754
PA795926,0.4637396686552959,-0.2568800855391858
PA795934,0.6093059845503803,-0.3905408836353846
PA795950,0.4955180511153803,-0.3337364435523776
PA795958,0.4824067972120405,-0.3452964324933287
PA795966,0.0256343143676863,0.7243723625058209
PA795974,0.0773238988336013,0.8183522338933397
PA795982,-0.80120007824694,-0.0890393938640485
PA795990,0.5576622170006489,-0.3819793507388679
PA795998,-0.4616198890985662,-0.0430421424219654
PA796010,-0.4382149844557845,-0.0293736478507908
PA796018,-0.7607179671572841,-0.0758444193391873
PA796026,0.0728100512030938,0.7290009020012382
PA796034,0.0751339493156349,0.6511009748544206
PA796042,0.1331956600679176,0.9256294496998366
PA796050,0.1296440378591583,0.8047832921833898
